transaction_amount,transaction_frequency,transaction_hour,pin_attempts,device_change_count,new_recipient,location_change,upi_id_age_days,avg_transaction_amount,state,merchant_category,dob_year,is_fraud
2667.52,1,13,1,1,0,1,700,97.05,West Bengal,Fuel,1995,0
302.21,5,16,1,1,0,1,147,1867.87,Maharashtra,Utilities,1970,0
297.65,5,6,1,1,0,1,111,327.23,Maharashtra,Fuel,1989,0
205.61,1,13,1,0,0,1,202,29.99,Delhi,Electronics,1994,0
2358.58,4,16,1,1,0,0,546,1281.48,West Bengal,Food,1972,0
11168.07,4,23,3,1,0,1,36,5830.04,Delhi,Grocery,1971,1
24.5,5,17,1,1,0,1,703,1864.51,Gujarat,Fuel,1970,0
4304.62,9,7,1,1,0,1,285,705.85,Maharashtra,Grocery,1971,0
2359.19,2,13,1,0,0,0,275,99.48,Uttar Pradesh,Grocery,1972,0
10.0,7,14,1,0,0,0,714,3512.55,Tamil Nadu,Electronics,1972,0
3503.93,4,20,1,1,0,1,335,830.84,Delhi,Fuel,1999,0
52.2,4,20,1,1,0,1,724,516.25,Gujarat,Electronics,1994,0
6859.85,17,3,2,0,1,1,8,5260.75,Uttar Pradesh,Electronics,1973,1
526.87,2,11,1,0,0,0,542,1984.65,Delhi,Travel,1997,0
3573.96,3,10,1,0,0,1,154,79.42,Telangana,Clothing,1980,0
3836.06,1,14,1,0,0,1,660,210.35,Kerala,Education,1978,0
246.58,2,12,1,0,0,1,315,39.0,Rajasthan,Entertainment,1977,0
104.62,1,17,1,0,0,0,369,598.39,Delhi,Travel,1997,0
834.55,3,9,1,0,0,1,101,1918.51,Kerala,Food,1989,0
875.34,9,16,1,0,0,1,170,344.37,Telangana,Entertainment,1990,0
596.32,8,12,1,0,0,0,363,492.13,Kerala,Entertainment,1992,0
1628.54,6,11,1,1,0,0,458,2316.08,Maharashtra,Travel,1998,0
91.72,7,21,1,0,0,0,662,665.2,Rajasthan,Clothing,1971,0
115.93,9,21,1,1,0,0,513,439.45,Karnataka,Fuel,1998,0
709.65,4,10,1,0,0,0,624,811.67,Karnataka,Entertainment,1990,0
226.24,9,17,1,1,0,0,192,3706.57,Delhi,Food,1983,0
112.45,5,21,1,0,0,1,448,585.89,Karnataka,Healthcare,1970,0
431.78,3,8,1,0,0,1,619,10.0,Kerala,Travel,1971,0
814.6,2,15,1,0,0,1,107,3210.15,Gujarat,Fuel,1996,0
1179.43,8,14,1,0,0,1,8,23.38,Gujarat,Healthcare,1981,0
1177.4,1,17,1,0,0,1,252,2342.97,Kerala,Entertainment,1995,0
1877.63,4,13,1,0,0,0,286,1039.8,West Bengal,Entertainment,1974,0
1870.46,4,8,1,0,0,0,119,1003.73,Rajasthan,Healthcare,1988,0
1440.91,5,16,1,0,0,1,469,1387.05,Karnataka,Utilities,1988,0
935.59,7,7,1,0,0,1,267,320.99,Kerala,Healthcare,1995,0
572.36,4,21,1,1,0,1,532,36.72,Karnataka,Fuel,1981,0
880.69,4,18,1,1,0,1,244,192.61,West Bengal,Travel,1996,0
2122.99,9,17,1,0,0,0,218,87.38,Maharashtra,Healthcare,1991,0
929.93,4,16,1,0,0,0,682,457.15,Delhi,Electronics,1992,0
516.88,1,11,1,1,0,0,229,1566.7,Rajasthan,Utilities,1987,0
560.86,5,21,1,0,0,1,538,2210.13,Telangana,Clothing,1979,0
3810.13,2,18,1,0,0,0,445,272.47,Uttar Pradesh,Grocery,1982,0
785.03,4,9,1,1,0,0,506,636.12,Maharashtra,Fuel,1998,0
2157.18,7,14,1,0,0,0,633,677.01,Delhi,Healthcare,1980,0
192.36,4,11,1,1,0,0,568,450.75,Tamil Nadu,Healthcare,1973,0
1551.56,9,15,1,1,0,0,52,705.01,Karnataka,Clothing,1989,0
58.05,4,20,1,1,0,0,665,1484.18,Karnataka,Food,1993,0
836.93,9,13,1,0,0,1,419,658.36,Kerala,Grocery,1979,0
765.98,4,16,1,0,0,0,694,451.44,Maharashtra,Entertainment,1972,0
115.41,2,15,1,0,0,1,628,1170.92,Maharashtra,Healthcare,1994,0
853.61,5,8,1,0,0,0,556,1328.59,Gujarat,Grocery,1993,0
725.81,1,13,1,1,0,0,687,902.06,Kerala,Clothing,1984,0
4057.04,7,18,1,0,0,0,213,2828.54,Uttar Pradesh,Electronics,1991,0
1293.18,4,20,1,1,0,1,283,4090.05,Delhi,Electronics,1985,0
123.4,7,16,1,1,0,1,223,3997.16,Rajasthan,Clothing,1975,0
553.8,6,7,1,0,0,0,628,3090.32,Gujarat,Clothing,1980,0
143.93,5,11,1,0,0,1,604,2541.96,Telangana,Food,1978,0
2373.56,6,6,1,0,0,1,302,330.47,Tamil Nadu,Education,1979,0
6502.06,12,23,2,0,0,2,34,9084.4,Uttar Pradesh,Utilities,1979,1
1423.53,2,18,1,1,0,0,110,3581.84,Tamil Nadu,Fuel,1973,0
961.47,7,17,1,0,0,0,353,2401.53,Kerala,Fuel,1993,0
124.73,3,12,1,1,0,1,168,695.37,Rajasthan,Electronics,1971,0
2115.22,1,18,1,0,0,1,56,1680.45,Uttar Pradesh,Food,1990,0
458.95,9,8,1,0,0,1,648,1687.7,Kerala,Education,1971,0
206.99,3,17,1,0,0,0,410,719.88,Karnataka,Clothing,1987,0
3168.35,5,20,1,0,0,0,679,130.38,West Bengal,Travel,1976,0
8244.14,8,4,3,0,1,2,19,290.75,Karnataka,Electronics,1987,1
1439.07,4,11,1,0,0,1,381,1406.24,Karnataka,Entertainment,1985,0
3916.79,1,17,1,1,0,0,317,165.97,Telangana,Clothing,1978,0
164.62,8,17,1,0,0,1,192,215.81,Tamil Nadu,Grocery,1978,0
484.66,8,20,1,0,0,1,197,1146.41,Telangana,Electronics,1973,0
474.63,9,13,1,1,0,0,639,657.8,Kerala,Healthcare,1974,0
1214.67,2,19,1,1,0,1,172,104.36,Karnataka,Clothing,1993,0
2588.67,2,7,1,1,0,0,196,941.41,Maharashtra,Travel,1970,0
1517.82,3,17,1,1,0,0,219,560.2,Kerala,Education,1987,0
683.66,7,16,1,0,0,1,301,1568.08,West Bengal,Fuel,1979,0
1634.51,7,8,1,0,0,1,468,383.69,Maharashtra,Fuel,1992,0
279.52,8,6,1,0,0,1,90,3534.34,Rajasthan,Fuel,1995,0
514.6,3,7,1,0,0,0,529,388.41,Maharashtra,Entertainment,1992,0
709.0,4,7,1,0,0,1,385,1280.69,Maharashtra,Electronics,1987,0
1604.92,1,15,1,1,0,0,488,227.83,West Bengal,Healthcare,1996,0
897.01,4,18,1,1,0,1,663,1466.36,Delhi,Utilities,1993,0
2786.55,9,8,1,0,0,0,479,1039.03,Karnataka,Travel,1984,0
368.67,4,18,1,1,0,1,452,603.49,Tamil Nadu,Fuel,1991,0
569.34,7,11,1,0,0,0,77,927.15,Uttar Pradesh,Clothing,1997,0
2869.65,29,3,1,2,0,1,17,6776.0,West Bengal,Food,1990,1
2835.08,5,16,1,1,0,1,349,3136.69,Rajasthan,Grocery,1978,0
1571.45,6,15,1,0,0,0,11,401.39,Maharashtra,Grocery,1972,0
1656.73,3,17,1,1,0,0,359,183.48,Maharashtra,Food,1992,0
2448.11,5,13,1,0,0,1,357,1455.68,Gujarat,Travel,1972,0
3534.34,9,14,1,1,0,1,176,265.75,Telangana,Electronics,1974,0
3259.32,1,9,1,1,0,1,676,900.05,Rajasthan,Education,1992,0
1281.13,2,12,1,0,0,1,110,499.79,West Bengal,Food,1994,0
289.62,8,10,1,1,0,0,344,2811.05,Tamil Nadu,Education,1995,0
322.74,1,14,1,0,0,1,429,820.36,Karnataka,Entertainment,1992,0
1039.33,4,12,1,0,0,1,109,136.22,Maharashtra,Grocery,1971,0
1293.17,1,14,1,1,0,1,53,580.1,Telangana,Healthcare,1997,0
1638.41,5,21,1,1,0,0,440,1174.64,West Bengal,Clothing,1985,0
3442.79,2,8,1,1,0,1,621,526.38,Uttar Pradesh,Electronics,1992,0
801.95,8,11,1,0,0,1,92,1919.29,Telangana,Healthcare,1978,0
2175.13,4,20,1,1,0,1,369,89.68,Maharashtra,Food,1990,0
5951.78,3,16,1,1,0,0,122,99.93,Gujarat,Utilities,1975,0
323.01,1,19,1,1,0,1,194,967.41,Rajasthan,Utilities,1984,0
779.6,4,12,1,0,0,1,526,557.61,Uttar Pradesh,Food,1986,0
4772.7,5,21,1,0,0,1,448,975.12,Kerala,Utilities,1989,0
689.66,1,13,1,0,0,0,504,71.42,Kerala,Entertainment,1980,0
833.13,7,7,1,1,0,0,166,2009.04,Rajasthan,Grocery,1973,0
300.67,2,15,1,1,0,1,687,244.96,Tamil Nadu,Entertainment,1987,0
3789.83,9,11,1,1,0,0,492,1433.09,Gujarat,Grocery,1993,0
630.81,5,14,1,1,0,0,654,211.31,Gujarat,Travel,1994,0
750.83,9,12,1,0,0,1,87,2998.68,Rajasthan,Electronics,1998,0
3647.36,28,5,2,0,0,2,16,356.77,Tamil Nadu,Travel,1998,1
138.07,2,8,1,0,0,1,654,338.95,Uttar Pradesh,Utilities,1971,0
1173.86,8,7,1,1,0,1,35,90.16,Tamil Nadu,Utilities,1973,0
2904.02,5,19,1,0,0,0,469,2337.27,Kerala,Healthcare,1977,0
96.29,6,11,1,1,0,1,615,207.5,West Bengal,Education,1988,0
345.75,4,16,1,0,0,1,523,1899.32,Uttar Pradesh,Food,1971,0
2405.09,9,17,1,1,0,1,106,2184.12,West Bengal,Travel,1993,0
9859.34,19,1,3,0,0,0,52,88.83,Delhi,Healthcare,1997,1
2064.51,2,17,1,1,0,0,37,209.68,Telangana,Clothing,1982,0
1255.07,5,21,1,1,0,0,274,625.53,Kerala,Electronics,1998,0
2884.69,9,16,1,0,0,0,25,2801.63,West Bengal,Clothing,1993,0
202.59,9,13,1,0,0,0,199,1346.14,Tamil Nadu,Healthcare,1974,0
867.39,2,14,1,0,0,0,725,33.01,Telangana,Clothing,1983,0
954.99,5,6,1,1,0,0,16,1003.48,Delhi,Grocery,1979,0
236.89,1,16,1,1,0,0,416,305.74,Gujarat,Fuel,1984,0
2535.94,3,6,1,1,0,0,365,206.76,Rajasthan,Utilities,1990,0
1462.05,5,6,1,0,0,0,296,1926.72,Rajasthan,Food,1994,0
1317.24,9,17,1,0,0,0,348,1000.15,Telangana,Entertainment,1997,0
9189.85,23,23,1,0,0,1,1,1193.18,Karnataka,Electronics,1987,1
2767.37,2,12,1,1,0,0,58,961.72,West Bengal,Food,1971,0
1028.11,1,18,1,1,0,1,463,2906.21,Maharashtra,Fuel,1984,0
36937.49,16,5,2,0,1,1,36,3534.31,Karnataka,Electronics,1977,1
786.46,1,21,1,0,0,0,89,232.27,Delhi,Travel,1989,0
355.62,1,9,1,1,0,1,114,382.03,West Bengal,Electronics,1997,0
99.98,9,8,1,0,0,1,660,386.91,Tamil Nadu,Food,1987,0
188.38,7,16,1,1,0,0,448,1562.16,Karnataka,Clothing,1987,0
956.8,8,20,1,0,0,0,582,2185.07,Karnataka,Utilities,1992,0
195.64,2,17,1,0,0,1,719,158.22,Telangana,Fuel,1997,0
125.17,6,10,1,1,0,1,144,191.68,Kerala,Healthcare,1970,0
5730.92,9,1,2,0,0,1,10,2245.89,Maharashtra,Utilities,1997,1
1016.2,2,18,1,0,0,0,266,14.78,Telangana,Clothing,1984,0
1311.97,3,6,1,1,0,1,221,630.14,West Bengal,Food,1998,0
1104.12,1,6,1,0,0,1,385,818.42,Uttar Pradesh,Clothing,1992,0
1149.65,1,13,1,1,0,1,281,22.67,Delhi,Clothing,1991,0
841.78,2,6,1,0,0,0,423,434.04,Uttar Pradesh,Entertainment,1998,0
540.5,8,14,1,1,0,1,94,723.43,Uttar Pradesh,Food,1987,0
3716.67,3,23,2,0,0,2,41,6467.71,Uttar Pradesh,Electronics,1971,1
1803.33,1,19,1,1,0,1,458,128.88,Maharashtra,Healthcare,1986,0
62.51,9,16,1,1,0,1,522,18.46,Maharashtra,Utilities,1979,0
983.15,3,7,1,0,0,0,90,984.05,Delhi,Entertainment,1981,0
2928.25,9,13,1,0,0,0,419,3377.95,Rajasthan,Clothing,1982,0
1570.0,1,18,1,1,0,0,511,97.5,Maharashtra,Fuel,1982,0
241.61,6,18,1,1,0,1,51,906.3,Karnataka,Clothing,1995,0
5838.23,8,14,1,0,0,1,292,3905.12,Kerala,Electronics,1970,0
138.09,5,13,1,0,0,1,268,481.49,Tamil Nadu,Electronics,1988,0
3031.63,5,21,1,1,0,1,672,310.3,Karnataka,Food,1973,0
599.72,1,15,1,0,0,1,498,857.68,Delhi,Food,1974,0
1158.49,8,16,1,0,0,0,278,229.23,Tamil Nadu,Fuel,1983,0
1104.0,1,15,1,1,0,0,212,108.09,Tamil Nadu,Education,1976,0
9235.03,25,23,2,1,0,0,7,3852.21,Rajasthan,Travel,1987,1
439.52,9,12,1,1,0,0,429,353.65,Delhi,Utilities,1971,0
124.35,2,18,1,0,0,1,716,1885.04,Delhi,Utilities,1997,0
691.34,7,18,1,0,0,1,541,1304.31,Gujarat,Travel,1991,0
724.24,5,10,1,1,0,0,186,135.98,Delhi,Utilities,1980,0
684.78,2,21,1,0,0,0,326,3377.66,Rajasthan,Healthcare,1996,0
6968.83,21,23,3,2,1,0,58,3352.66,Maharashtra,Food,1996,1
2424.69,2,18,1,0,0,1,520,917.38,Kerala,Education,1999,0
3131.34,4,8,1,0,0,0,618,956.53,Gujarat,Healthcare,1984,0
147.08,5,8,1,1,0,0,721,531.84,Karnataka,Travel,1994,0
3459.16,9,9,1,0,0,1,645,708.75,Rajasthan,Electronics,1994,0
52.84,4,9,1,0,0,0,18,428.41,West Bengal,Entertainment,1981,0
219.57,9,14,1,0,0,0,273,11155.78,Uttar Pradesh,Entertainment,1983,0
208.36,4,7,1,1,0,1,53,395.35,Rajasthan,Grocery,1996,0
384.4,2,19,1,1,0,0,3,1176.44,Uttar Pradesh,Fuel,1994,0
3150.47,4,9,1,1,0,0,144,604.42,Rajasthan,Food,1995,0
1924.94,4,15,1,1,0,0,551,284.72,Uttar Pradesh,Clothing,1982,0
614.65,6,21,1,1,0,0,209,348.22,Rajasthan,Electronics,1994,0
905.29,1,19,1,1,0,0,693,481.75,Uttar Pradesh,Electronics,1994,0
1236.42,3,13,1,0,0,0,508,388.17,Maharashtra,Entertainment,1972,0
416.36,3,8,1,1,0,0,702,1581.05,Maharashtra,Travel,1980,0
326.25,6,6,1,1,0,1,616,29.19,Uttar Pradesh,Clothing,1995,0
2027.81,7,17,1,0,0,1,368,1165.05,Karnataka,Healthcare,1974,0
317.66,1,12,1,0,0,0,281,1721.85,Uttar Pradesh,Electronics,1978,0
4868.33,6,13,1,1,0,0,693,651.22,Telangana,Grocery,1997,0
2121.85,9,16,1,1,0,1,429,873.42,Gujarat,Travel,1977,0
3557.38,4,17,1,0,0,1,265,921.52,Uttar Pradesh,Entertainment,1984,0
1153.77,1,19,1,1,0,1,251,471.06,Gujarat,Education,1984,0
504.75,24,0,3,0,0,0,51,2013.09,Tamil Nadu,Grocery,1987,1
34.96,5,19,1,1,0,1,57,879.8,West Bengal,Travel,1981,0
179.41,7,12,1,0,0,1,286,519.29,Maharashtra,Food,1972,0
3335.4,9,13,1,0,0,1,323,184.34,Gujarat,Travel,1987,0
243.75,9,10,1,0,0,1,277,1468.05,Tamil Nadu,Entertainment,1977,0
2941.75,8,9,1,0,0,1,624,189.92,Delhi,Food,1987,0
1489.51,2,13,1,0,0,0,655,902.8,Gujarat,Grocery,1994,0
1980.85,4,8,1,0,0,0,203,264.41,Kerala,Fuel,1983,0
1228.84,9,18,1,1,0,0,172,1319.98,Tamil Nadu,Travel,1988,0
154.84,7,16,1,0,0,1,206,97.31,Gujarat,Fuel,1995,0
2290.09,4,12,1,0,0,0,607,2480.86,Gujarat,Healthcare,1995,0
438.85,4,15,1,0,0,0,277,1205.28,Rajasthan,Utilities,1976,0
313.96,3,14,1,1,0,1,720,353.7,Telangana,Grocery,1973,0
131.7,1,11,1,0,0,0,203,955.75,Karnataka,Travel,1997,0
162.72,2,15,1,1,0,1,680,359.5,Gujarat,Utilities,1975,0
698.26,1,16,1,1,0,0,92,181.15,Telangana,Fuel,1991,0
1165.38,6,8,1,0,0,0,179,1100.12,Maharashtra,Grocery,1984,0
186.51,4,15,1,0,0,0,367,2920.27,Kerala,Healthcare,1988,0
3659.1,1,11,1,1,0,1,264,166.69,Gujarat,Entertainment,1998,0
391.7,1,18,1,1,0,0,419,563.86,Rajasthan,Utilities,1997,0
241.03,7,19,1,0,0,1,283,1699.25,Delhi,Fuel,1998,0
286.37,4,17,1,1,0,1,565,1674.03,West Bengal,Travel,1997,0
9628.84,29,5,2,0,0,2,42,3173.24,Delhi,Education,1996,1
5716.5,1,4,2,2,1,1,12,2102.1,Telangana,Food,1985,1
1280.96,1,21,1,1,0,0,248,3274.1,Karnataka,Travel,1993,0
803.27,8,10,1,0,0,0,212,1157.98,West Bengal,Food,1997,0
1555.73,7,21,1,0,0,1,142,103.43,West Bengal,Utilities,1972,0
260.03,3,16,1,1,0,1,211,2415.17,Karnataka,Electronics,1983,0
838.55,8,20,1,0,0,1,658,1153.03,Maharashtra,Food,1991,0
704.39,3,13,1,0,0,0,700,437.46,Rajasthan,Entertainment,1997,0
1988.89,4,18,1,1,0,0,380,613.61,Rajasthan,Travel,1977,0
1574.31,3,16,1,0,0,1,681,1156.95,Uttar Pradesh,Entertainment,1998,0
5746.14,22,5,3,2,0,2,55,5226.98,Delhi,Entertainment,1995,1
5746.51,7,21,1,1,0,0,540,1186.87,Maharashtra,Travel,1975,0
690.62,2,13,1,0,0,1,86,1538.13,Kerala,Fuel,1986,0
1432.45,2,11,1,0,0,1,307,1658.73,Uttar Pradesh,Utilities,1978,0
2321.05,3,15,1,0,0,0,212,395.29,West Bengal,Healthcare,1982,0
7533.42,26,2,4,0,0,0,51,1046.06,Rajasthan,Travel,1996,1
1174.37,1,19,1,0,0,0,79,548.2,Maharashtra,Travel,1998,0
321.94,5,10,1,0,0,1,506,478.42,Telangana,Food,1988,0
1401.03,5,21,1,0,0,0,596,658.46,Karnataka,Entertainment,1983,0
2460.8,22,22,2,0,1,0,30,538.92,Delhi,Utilities,1997,1
191.45,3,20,1,0,0,1,176,238.2,Delhi,Grocery,1972,0
3503.13,1,6,1,1,0,0,244,1280.88,Telangana,Grocery,1975,0
1128.52,5,8,1,0,0,1,42,3632.26,Uttar Pradesh,Fuel,1980,0
6720.8,14,22,3,2,0,2,31,1213.19,Tamil Nadu,Grocery,1989,1
38.3,6,19,1,1,0,1,287,1721.79,Delhi,Travel,1971,0
1091.93,4,15,1,1,0,1,275,3495.79,Uttar Pradesh,Food,1973,0
850.05,8,14,1,1,0,1,169,24.6,Telangana,Travel,1976,0
1078.36,3,18,1,0,0,1,658,684.18,Karnataka,Entertainment,1988,0
885.86,4,9,1,1,0,0,400,2019.01,West Bengal,Grocery,1992,0
484.62,4,9,1,0,0,1,347,331.45,Kerala,Fuel,1995,0
2605.2,2,17,1,0,0,1,126,193.93,Karnataka,Clothing,1978,0
1623.19,1,8,1,0,0,0,713,342.44,Kerala,Fuel,1999,0
1251.93,3,21,1,1,0,0,308,980.31,Uttar Pradesh,Food,1986,0
905.39,1,15,1,0,0,1,253,2113.56,Kerala,Fuel,1985,0
1324.89,5,15,1,1,0,1,690,827.96,Rajasthan,Food,1992,0
1228.2,2,15,1,0,0,1,344,2114.14,West Bengal,Education,1980,0
2078.25,3,10,1,1,0,0,73,475.31,Maharashtra,Fuel,1980,0
10.0,9,8,1,1,0,0,100,1242.87,Kerala,Grocery,1978,0
2719.43,5,2,3,0,1,2,54,2294.31,Telangana,Healthcare,1970,1
134.17,9,11,1,1,0,0,602,139.81,Rajasthan,Travel,1977,0
78.27,1,6,1,1,0,1,93,409.37,Gujarat,Travel,1991,0
799.89,8,13,1,1,0,1,596,1667.1,Tamil Nadu,Education,1995,0
397.82,2,11,1,1,0,0,696,916.81,West Bengal,Electronics,1972,0
1840.66,2,13,1,1,0,0,194,2362.26,Delhi,Healthcare,1981,0
315.03,9,9,1,0,0,1,539,587.27,Rajasthan,Electronics,1975,0
2468.85,1,21,1,1,0,1,311,1312.1,Tamil Nadu,Electronics,1974,0
589.3,4,11,1,0,0,0,663,79.96,Delhi,Clothing,1970,0
633.8,1,6,1,0,0,0,424,352.35,Delhi,Electronics,1978,0
2912.34,4,6,1,1,0,1,231,784.41,Kerala,Electronics,1996,0
308.47,9,12,1,1,0,1,682,90.0,Maharashtra,Electronics,1987,0
383.32,3,10,1,0,0,1,569,1118.1,Rajasthan,Clothing,1998,0
1722.26,2,13,1,1,0,1,34,261.43,Maharashtra,Fuel,1992,0
559.51,7,12,1,0,0,1,433,14.57,Rajasthan,Grocery,1970,0
2917.2,7,15,1,0,0,0,518,206.32,Telangana,Clothing,1980,0
1552.87,8,5,1,1,0,1,22,3904.53,Delhi,Fuel,1977,1
960.08,7,9,1,1,0,0,359,417.73,Gujarat,Healthcare,1995,0
710.32,8,20,1,0,0,1,657,531.88,Telangana,Grocery,1971,0
2154.5,9,14,1,0,0,0,621,400.01,Kerala,Grocery,1998,0
5331.13,21,2,1,0,0,0,2,3719.78,Rajasthan,Utilities,1995,1
1001.94,4,16,1,0,0,0,263,219.02,Karnataka,Education,1979,0
1971.43,7,16,1,0,0,0,221,242.17,Karnataka,Utilities,1972,0
204.04,3,21,1,1,0,1,489,231.08,Maharashtra,Grocery,1992,0
287.17,1,10,1,0,0,1,566,5566.92,Uttar Pradesh,Healthcare,1991,0
10.0,3,7,1,0,0,1,101,3556.48,Rajasthan,Utilities,1972,0
410.46,7,6,1,0,0,1,29,137.88,Tamil Nadu,Education,1990,0
326.37,5,19,1,0,0,1,574,2229.61,Rajasthan,Grocery,1983,0
603.22,4,18,1,1,0,1,705,2010.83,Maharashtra,Entertainment,1978,0
669.3,27,23,1,2,1,1,31,1864.69,Telangana,Clothing,1998,1
603.3,3,6,1,0,0,0,566,483.68,Delhi,Travel,1989,0
512.49,4,20,1,0,0,1,381,920.27,West Bengal,Healthcare,1984,0
1517.37,7,14,1,0,0,0,374,1648.68,West Bengal,Utilities,1982,0
1696.8,2,20,1,0,0,0,220,286.67,Tamil Nadu,Electronics,1985,0
2361.5,6,1,4,1,0,0,30,554.9,Karnataka,Healthcare,1997,1
1326.19,1,11,1,0,0,0,664,413.45,Telangana,Entertainment,1995,0
1068.99,7,9,1,1,0,1,513,624.75,Delhi,Electronics,1985,0
2971.48,7,20,1,0,0,0,573,787.27,West Bengal,Education,1986,0
640.67,3,9,1,1,0,1,458,1783.99,Uttar Pradesh,Clothing,1970,0
295.26,11,0,2,0,0,2,52,1151.13,Karnataka,Education,1980,1
7312.71,6,12,1,0,0,1,258,241.1,Rajasthan,Clothing,1993,0
364.11,4,18,1,0,0,0,719,2097.39,Telangana,Clothing,1992,0
717.67,4,14,1,1,0,1,721,1695.92,Uttar Pradesh,Education,1998,0
2959.73,9,17,1,0,0,0,265,203.26,Tamil Nadu,Grocery,1994,0
94.68,7,21,1,0,0,0,237,243.73,Uttar Pradesh,Electronics,1970,0
1627.5,4,12,1,1,0,0,393,1908.71,West Bengal,Grocery,1977,0
150.55,2,17,1,0,0,0,466,2906.17,Tamil Nadu,Food,1991,0
3989.07,4,12,1,1,0,0,393,1641.97,Delhi,Healthcare,1986,0
44.67,4,19,1,0,0,0,107,719.61,Uttar Pradesh,Travel,1986,0
231.64,9,10,1,1,0,1,290,1365.98,Kerala,Travel,1987,0
1173.11,6,6,1,0,0,1,497,1150.09,Uttar Pradesh,Utilities,1984,0
1332.58,9,8,1,0,0,0,167,1247.38,Tamil Nadu,Education,1999,0
343.54,7,10,1,0,0,0,245,658.74,Tamil Nadu,Education,1984,0
3883.91,7,10,1,0,0,0,352,106.16,Rajasthan,Food,1970,0
2907.54,9,13,1,0,0,0,363,186.08,Maharashtra,Education,1987,0
718.17,5,19,1,0,0,0,243,640.69,Kerala,Electronics,1976,0
1781.73,9,17,1,1,0,1,430,512.45,Maharashtra,Healthcare,1994,0
163.21,6,7,1,0,0,0,203,73.24,Uttar Pradesh,Healthcare,1981,0
963.44,9,11,1,1,0,1,52,1830.67,West Bengal,Education,1993,0
155.24,8,12,1,0,0,0,227,76.13,Maharashtra,Travel,1997,0
10654.71,28,3,1,0,0,1,1,353.79,Rajasthan,Travel,1975,1
195.19,8,14,1,0,0,0,101,747.91,Tamil Nadu,Food,1995,0
223.58,9,19,1,0,0,1,228,323.66,Karnataka,Grocery,1980,0
514.28,4,21,1,1,0,0,349,160.02,Karnataka,Grocery,1985,0
4072.14,7,9,1,0,0,1,174,3567.91,West Bengal,Food,1985,0
872.31,6,17,1,0,0,0,690,1215.52,Tamil Nadu,Grocery,1997,0
459.03,8,7,1,0,0,1,464,123.81,Telangana,Electronics,1983,0
1400.93,8,10,1,0,0,1,510,373.22,Telangana,Food,1986,0
2405.27,28,1,3,0,1,2,37,10076.09,Delhi,Healthcare,1982,1
560.62,9,19,1,1,0,0,369,1103.66,Karnataka,Education,1994,0
176.35,19,2,3,0,0,2,50,549.12,Telangana,Entertainment,1984,1
2881.7,4,8,1,1,0,0,254,2714.06,Maharashtra,Travel,1995,0
1390.04,4,20,1,0,0,1,726,1248.24,Maharashtra,Fuel,1986,0
516.45,9,10,1,0,0,0,478,155.67,Gujarat,Fuel,1978,0
167.29,7,8,1,1,0,1,453,158.29,West Bengal,Travel,1982,0
388.46,5,6,1,0,0,0,721,226.1,Gujarat,Healthcare,1977,0
1735.05,3,15,1,1,0,0,253,338.23,Kerala,Electronics,1976,0
2484.51,3,16,1,1,0,0,177,974.14,Rajasthan,Food,1977,0
4913.91,2,9,1,1,0,1,676,44.26,Delhi,Utilities,1993,0
1027.84,9,18,1,0,0,0,673,144.35,Telangana,Fuel,1998,0
2129.35,4,17,1,1,0,0,710,1718.5,Gujarat,Electronics,1971,0
2010.6,5,18,1,1,0,1,313,1864.72,Gujarat,Grocery,1997,0
11085.02,12,22,3,1,0,2,59,2730.88,Gujarat,Grocery,1975,1
2743.33,9,3,3,0,0,1,17,8407.91,Uttar Pradesh,Electronics,1972,1
983.99,4,14,1,0,0,1,334,679.51,Karnataka,Food,1994,0
457.89,16,3,3,2,1,1,8,230.48,West Bengal,Grocery,1981,1
635.03,6,10,1,1,0,1,361,606.2,Maharashtra,Fuel,1985,0
811.7,6,11,1,1,0,1,649,68.04,Delhi,Clothing,1993,0
1208.21,7,9,1,0,0,0,122,785.37,Kerala,Food,1975,0
30.93,9,18,1,1,0,1,418,1633.21,Uttar Pradesh,Food,1986,0
3701.37,4,20,1,1,0,1,382,2504.87,Maharashtra,Entertainment,1976,0
2372.06,8,13,1,1,0,0,204,3892.82,Telangana,Travel,1978,0
156.04,5,11,1,1,0,0,375,4174.88,Tamil Nadu,Food,1989,0
2877.02,8,13,1,1,0,0,329,694.84,Maharashtra,Education,1990,0
290.03,8,15,1,0,0,0,611,2511.5,Maharashtra,Fuel,1974,0
509.16,1,17,1,1,0,0,381,1357.01,Delhi,Healthcare,1984,0
3714.24,7,8,1,1,0,0,168,551.1,West Bengal,Healthcare,1986,0
1146.58,2,12,1,0,0,1,686,994.86,Tamil Nadu,Education,1971,0
456.57,4,13,1,1,0,0,662,1600.95,Uttar Pradesh,Utilities,1980,0
315.04,7,21,1,1,0,1,638,891.48,Kerala,Education,1997,0
945.81,8,17,1,1,0,0,635,1957.22,Gujarat,Fuel,1973,0
195.96,5,21,1,0,0,0,218,505.96,Rajasthan,Healthcare,1976,0
415.93,2,19,1,1,0,0,27,711.26,Kerala,Electronics,1990,0
609.32,1,6,1,1,0,0,358,257.01,Tamil Nadu,Healthcare,1986,0
358.46,1,12,1,0,0,0,386,1344.26,Delhi,Grocery,1976,0
2145.54,2,16,1,1,0,1,181,437.19,Kerala,Travel,1998,0
